<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RGBITR [RTSIDX],240,20220215,160000,555.710000,555.920000,555.530000,555.840000,42.000000
RGBITR [RTSIDX],240,20220216,040000,555.840000,555.840000,555.840000,555.840000,1.000000
RGBITR [RTSIDX],240,20220216,080000,556.020000,560.580000,556.020000,560.510000,246.000000
RGBITR [RTSIDX],240,20220216,120000,560.520000,560.950000,560.520000,560.950000,57.000000
RGBITR [RTSIDX],240,20220216,160000,560.960000,561.030000,560.730000,560.730000,29.000000
RGBITR [RTSIDX],240,20220217,040000,560.730000,560.730000,560.730000,560.730000,1.000000
RGBITR [RTSIDX],240,20220217,080000,560.910000,561.700000,558.600000,558.600000,198.000000
RGBITR [RTSIDX],240,20220217,120000,558.590000,558.690000,557.820000,558.290000,71.000000
RGBITR [RTSIDX],240,20220217,160000,558.260000,558.440000,558.260000,558.270000,39.000000
RGBITR [RTSIDX],240,20220218,040000,558.270000,558.270000,558.270000,558.270000,1.000000
RGBITR [RTSIDX],240,20220218,080000,558.220000,560.430000,558.220000,558.940000,185.000000
RGBITR [RTSIDX],240,20220218,120000,558.930000,558.930000,558.320000,558.470000,63.000000
RGBITR [RTSIDX],240,20220218,160000,558.460000,558.470000,558.130000,558.130000,36.000000
RGBITR [RTSIDX],240,20220221,040000,558.130000,558.130000,558.130000,558.130000,1.000000
RGBITR [RTSIDX],240,20220221,080000,558.490000,559.460000,556.100000,556.100000,236.000000
RGBITR [RTSIDX],240,20220221,120000,556.090000,556.090000,550.750000,550.750000,217.000000
RGBITR [RTSIDX],240,20220221,160000,550.700000,550.700000,547.080000,547.080000,137.000000
RGBITR [RTSIDX],240,20220222,040000,547.080000,547.080000,547.080000,547.080000,1.000000
RGBITR [RTSIDX],240,20220222,080000,546.150000,546.150000,530.040000,534.990000,565.000000
RGBITR [RTSIDX],240,20220222,120000,535.000000,536.400000,534.870000,535.740000,131.000000
RGBITR [RTSIDX],240,20220222,160000,535.720000,535.720000,534.660000,534.800000,42.000000
RGBITR [RTSIDX],240,20220223,040000,534.800000,534.800000,534.800000,534.800000,1.000000
RGBITR [RTSIDX],240,20220224,040000,534.800000,534.800000,534.800000,534.800000,1.000000
RGBITR [RTSIDX],240,20220224,080000,534.380000,534.380000,510.640000,510.640000,623.000000
RGBITR [RTSIDX],240,20220224,120000,510.630000,510.630000,486.450000,486.450000,396.000000
RGBITR [RTSIDX],240,20220224,160000,486.460000,486.460000,461.020000,461.020000,314.000000
RGBITR [RTSIDX],240,20220225,040000,461.020000,461.020000,461.020000,461.020000,1.000000
RGBITR [RTSIDX],240,20220225,080000,461.930000,487.620000,461.930000,482.300000,734.000000
RGBITR [RTSIDX],240,20220225,120000,482.290000,482.290000,476.710000,476.920000,290.000000
RGBITR [RTSIDX],240,20220225,160000,476.930000,479.030000,476.680000,479.030000,144.000000
RGBITR [RTSIDX],240,20220228,040000,479.030000,479.030000,479.030000,479.030000,1.000000
RGBITR [RTSIDX],240,20220301,040000,479.030000,479.030000,479.030000,479.030000,1.000000
RGBITR [RTSIDX],240,20220302,040000,479.030000,479.030000,479.030000,479.030000,1.000000
RGBITR [RTSIDX],240,20220303,040000,479.030000,479.030000,479.030000,479.030000,1.000000
RGBITR [RTSIDX],240,20220304,040000,479.030000,479.030000,479.030000,479.030000,1.000000
RGBITR [RTSIDX],240,20220305,040000,479.030000,479.030000,479.030000,479.030000,1.000000
RGBITR [RTSIDX],240,20220307,040000,479.030000,479.030000,479.030000,479.030000,1.000000
RGBITR [RTSIDX],240,20220308,040000,479.030000,479.030000,479.030000,479.030000,1.000000
RGBITR [RTSIDX],240,20220309,040000,479.030000,479.030000,479.030000,479.030000,1.000000
RGBITR [RTSIDX],240,20220310,040000,479.030000,479.030000,479.030000,479.030000,1.000000
RGBITR [RTSIDX],240,20220311,040000,479.030000,479.030000,479.030000,479.030000,1.000000
RGBITR [RTSIDX],240,20220311,080000,479.030000,479.030000,479.030000,479.030000,1.000000
RGBITR [RTSIDX],240,20220314,040000,479.030000,479.030000,479.030000,479.030000,1.000000
RGBITR [RTSIDX],240,20220315,040000,479.030000,479.030000,479.030000,479.030000,1.000000
RGBITR [RTSIDX],240,20220316,040000,479.030000,479.030000,479.030000,479.030000,1.000000
RGBITR [RTSIDX],240,20220317,040000,479.030000,479.030000,479.030000,479.030000,1.000000
RGBITR [RTSIDX],240,20220318,040000,479.030000,479.030000,479.030000,479.030000,1.000000
RGBITR [RTSIDX],240,20220321,040000,479.030000,479.030000,479.030000,479.030000,1.000000
RGBITR [RTSIDX],240,20220321,080000,474.610000,474.610000,436.880000,436.880000,14.000000
RGBITR [RTSIDX],240,20220321,120000,437.120000,453.810000,437.020000,453.810000,974.000000
RGBITR [RTSIDX],240,20220321,160000,453.830000,455.220000,453.830000,455.200000,79.000000
RGBITR [RTSIDX],240,20220322,040000,455.200000,455.200000,455.200000,455.200000,1.000000
RGBITR [RTSIDX],240,20220322,080000,475.390000,476.700000,472.880000,476.700000,468.000000
RGBITR [RTSIDX],240,20220322,120000,476.710000,477.210000,476.710000,477.080000,78.000000
RGBITR [RTSIDX],240,20220322,160000,477.090000,477.230000,477.090000,477.140000,29.000000
RGBITR [RTSIDX],240,20220323,040000,477.140000,477.140000,477.140000,477.140000,1.000000
RGBITR [RTSIDX],240,20220323,080000,479.520000,480.370000,476.760000,476.760000,275.000000
RGBITR [RTSIDX],240,20220323,120000,476.750000,476.750000,475.040000,475.040000,131.000000
RGBITR [RTSIDX],240,20220323,160000,475.030000,475.050000,474.420000,474.420000,49.000000
RGBITR [RTSIDX],240,20220324,040000,474.420000,474.420000,474.420000,474.420000,1.000000
RGBITR [RTSIDX],240,20220324,080000,474.630000,475.370000,472.120000,474.550000,418.000000
RGBITR [RTSIDX],240,20220324,120000,474.560000,476.320000,474.560000,476.320000,102.000000
RGBITR [RTSIDX],240,20220324,160000,476.410000,476.610000,476.410000,476.550000,28.000000
RGBITR [RTSIDX],240,20220325,040000,476.550000,476.550000,476.550000,476.550000,1.000000
RGBITR [RTSIDX],240,20220325,080000,482.270000,482.270000,478.810000,478.820000,271.000000
RGBITR [RTSIDX],240,20220325,120000,478.810000,478.810000,477.900000,477.930000,57.000000
RGBITR [RTSIDX],240,20220325,160000,477.940000,480.380000,477.940000,480.350000,29.000000
RGBITR [RTSIDX],240,20220328,040000,480.350000,480.350000,480.350000,480.350000,1.000000
RGBITR [RTSIDX],240,20220328,080000,480.710000,480.940000,478.890000,478.890000,322.000000
RGBITR [RTSIDX],240,20220328,120000,478.940000,478.940000,478.740000,478.940000,43.000000
RGBITR [RTSIDX],240,20220328,160000,478.950000,479.010000,478.930000,479.010000,22.000000
RGBITR [RTSIDX],240,20220329,040000,479.010000,479.010000,479.010000,479.010000,1.000000
RGBITR [RTSIDX],240,20220329,080000,479.320000,483.240000,479.320000,481.700000,311.000000
RGBITR [RTSIDX],240,20220329,120000,481.690000,483.770000,481.610000,483.770000,149.000000
RGBITR [RTSIDX],240,20220329,160000,483.780000,486.380000,483.780000,486.380000,81.000000
RGBITR [RTSIDX],240,20220330,040000,486.380000,486.380000,486.380000,486.380000,1.000000
RGBITR [RTSIDX],240,20220330,080000,487.150000,498.240000,487.150000,498.240000,360.000000
RGBITR [RTSIDX],240,20220330,120000,498.250000,504.010000,498.250000,504.010000,254.000000
RGBITR [RTSIDX],240,20220330,160000,504.020000,507.420000,504.020000,507.420000,119.000000
RGBITR [RTSIDX],240,20220331,040000,507.420000,507.420000,507.420000,507.420000,1.000000
RGBITR [RTSIDX],240,20220331,080000,512.610000,517.640000,512.610000,514.000000,285.000000
RGBITR [RTSIDX],240,20220331,120000,513.980000,516.880000,513.850000,516.880000,129.000000
RGBITR [RTSIDX],240,20220331,160000,516.890000,519.320000,516.890000,519.320000,88.000000
RGBITR [RTSIDX],240,20220401,040000,519.320000,519.320000,519.320000,519.320000,1.000000
RGBITR [RTSIDX],240,20220401,080000,522.150000,526.390000,522.150000,522.430000,334.000000
RGBITR [RTSIDX],240,20220401,120000,522.360000,522.360000,520.720000,520.720000,95.000000
RGBITR [RTSIDX],240,20220401,160000,520.710000,520.710000,520.380000,520.380000,40.000000
RGBITR [RTSIDX],240,20220404,040000,520.380000,520.380000,520.380000,520.380000,1.000000
RGBITR [RTSIDX],240,20220404,080000,522.840000,524.960000,516.300000,516.300000,389.000000
RGBITR [RTSIDX],240,20220404,120000,516.290000,516.290000,514.720000,514.720000,98.000000
RGBITR [RTSIDX],240,20220404,160000,514.730000,514.730000,514.340000,514.350000,28.000000
RGBITR [RTSIDX],240,20220405,040000,514.350000,514.350000,514.350000,514.350000,1.000000
RGBITR [RTSIDX],240,20220405,080000,515.040000,515.040000,513.830000,514.530000,282.000000
RGBITR [RTSIDX],240,20220405,120000,514.540000,514.630000,514.060000,514.060000,101.000000
RGBITR [RTSIDX],240,20220405,160000,514.070000,514.070000,513.860000,513.860000,22.000000
RGBITR [RTSIDX],240,20220406,040000,513.860000,513.860000,513.860000,513.860000,1.000000
RGBITR [RTSIDX],240,20220406,080000,513.970000,515.840000,513.200000,513.200000,227.000000
RGBITR [RTSIDX],240,20220406,120000,513.190000,513.210000,512.940000,512.940000,65.000000
RGBITR [RTSIDX],240,20220406,160000,512.930000,512.930000,512.590000,512.590000,30.000000
RGBITR [RTSIDX],240,20220407,040000,512.590000,512.590000,512.590000,512.590000,1.000000
RGBITR [RTSIDX],240,20220407,080000,512.800000,513.080000,512.000000,512.060000,250.000000
RGBITR [RTSIDX],240,20220407,120000,512.070000,512.150000,511.860000,512.100000,50.000000
RGBITR [RTSIDX],240,20220407,160000,512.110000,512.550000,512.100000,512.550000,44.000000
RGBITR [RTSIDX],240,20220408,040000,512.550000,512.550000,512.550000,512.550000,1.000000
RGBITR [RTSIDX],240,20220408,080000,512.730000,517.200000,512.730000,517.200000,278.000000
RGBITR [RTSIDX],240,20220408,120000,517.220000,527.490000,517.220000,527.490000,398.000000
RGBITR [RTSIDX],240,20220408,160000,527.500000,529.210000,527.500000,529.210000,67.000000
RGBITR [RTSIDX],240,20220411,040000,529.210000,529.210000,529.210000,529.210000,1.000000
RGBITR [RTSIDX],240,20220411,080000,529.210000,541.070000,529.210000,539.700000,296.000000
RGBITR [RTSIDX],240,20220411,120000,539.710000,540.400000,539.710000,540.380000,73.000000
RGBITR [RTSIDX],240,20220411,160000,540.370000,540.630000,540.370000,540.630000,28.000000
RGBITR [RTSIDX],240,20220412,040000,540.630000,540.630000,540.630000,540.630000,1.000000
RGBITR [RTSIDX],240,20220412,080000,541.780000,542.430000,539.880000,540.010000,253.000000
RGBITR [RTSIDX],240,20220412,120000,540.040000,540.220000,539.960000,540.220000,26.000000
RGBITR [RTSIDX],240,20220412,160000,540.230000,540.480000,540.210000,540.480000,27.000000
RGBITR [RTSIDX],240,20220413,040000,540.480000,540.480000,540.480000,540.480000,1.000000
RGBITR [RTSIDX],240,20220413,080000,540.860000,542.030000,540.860000,542.030000,177.000000
RGBITR [RTSIDX],240,20220413,120000,542.040000,542.720000,541.950000,542.720000,63.000000
RGBITR [RTSIDX],240,20220413,160000,542.730000,543.310000,542.730000,543.310000,51.000000
RGBITR [RTSIDX],240,20220414,040000,543.310000,543.310000,543.310000,543.310000,1.000000
RGBITR [RTSIDX],240,20220414,080000,544.040000,547.530000,544.040000,547.490000,231.000000
RGBITR [RTSIDX],240,20220414,120000,547.500000,547.580000,546.980000,546.980000,49.000000
RGBITR [RTSIDX],240,20220414,160000,546.970000,546.990000,546.750000,546.750000,25.000000
RGBITR [RTSIDX],240,20220415,040000,546.750000,546.750000,546.750000,546.750000,1.000000
RGBITR [RTSIDX],240,20220415,080000,546.680000,547.540000,544.320000,544.330000,242.000000
RGBITR [RTSIDX],240,20220415,120000,544.320000,544.350000,543.880000,543.970000,63.000000
RGBITR [RTSIDX],240,20220415,160000,543.980000,544.120000,543.850000,543.860000,16.000000
RGBITR [RTSIDX],240,20220418,040000,543.860000,543.860000,543.860000,543.860000,1.000000
RGBITR [RTSIDX],240,20220418,080000,544.830000,546.360000,544.830000,545.860000,203.000000
RGBITR [RTSIDX],240,20220418,120000,545.880000,547.310000,545.860000,547.310000,107.000000
RGBITR [RTSIDX],240,20220418,160000,547.320000,547.870000,547.320000,547.870000,41.000000
RGBITR [RTSIDX],240,20220419,040000,547.870000,547.870000,547.870000,547.870000,1.000000
RGBITR [RTSIDX],240,20220419,080000,548.540000,553.840000,548.540000,553.840000,261.000000
RGBITR [RTSIDX],240,20220419,120000,553.850000,555.060000,553.850000,555.060000,70.000000
RGBITR [RTSIDX],240,20220419,160000,555.070000,555.450000,555.060000,555.450000,30.000000
RGBITR [RTSIDX],240,20220420,040000,555.450000,555.450000,555.450000,555.450000,1.000000
RGBITR [RTSIDX],240,20220420,080000,556.030000,558.830000,556.030000,558.830000,220.000000
RGBITR [RTSIDX],240,20220420,120000,558.850000,559.480000,558.840000,559.480000,61.000000
RGBITR [RTSIDX],240,20220420,160000,559.490000,559.890000,559.490000,559.890000,29.000000
RGBITR [RTSIDX],240,20220421,040000,559.890000,559.890000,559.890000,559.890000,1.000000
RGBITR [RTSIDX],240,20220421,080000,560.230000,564.810000,560.230000,564.800000,235.000000
RGBITR [RTSIDX],240,20220421,120000,564.810000,565.840000,564.810000,565.810000,69.000000
RGBITR [RTSIDX],240,20220421,160000,565.800000,565.800000,565.630000,565.640000,15.000000
RGBITR [RTSIDX],240,20220422,040000,565.640000,565.640000,565.640000,565.640000,1.000000
RGBITR [RTSIDX],240,20220422,080000,565.740000,566.220000,565.690000,565.960000,169.000000
RGBITR [RTSIDX],240,20220422,120000,565.950000,565.960000,564.900000,564.900000,95.000000
RGBITR [RTSIDX],240,20220422,160000,564.890000,564.900000,564.700000,564.700000,38.000000
RGBITR [RTSIDX],240,20220425,040000,564.700000,564.700000,564.700000,564.700000,1.000000
RGBITR [RTSIDX],240,20220425,080000,564.310000,564.680000,561.210000,561.210000,264.000000
RGBITR [RTSIDX],240,20220425,120000,561.200000,561.200000,560.900000,560.920000,46.000000
RGBITR [RTSIDX],240,20220425,160000,560.910000,561.090000,560.870000,561.060000,25.000000
RGBITR [RTSIDX],240,20220426,040000,561.060000,561.060000,561.060000,561.060000,1.000000
RGBITR [RTSIDX],240,20220426,080000,560.020000,562.800000,559.730000,562.800000,228.000000
RGBITR [RTSIDX],240,20220426,120000,562.810000,563.220000,562.810000,563.210000,53.000000
RGBITR [RTSIDX],240,20220426,160000,563.220000,563.250000,563.050000,563.050000,26.000000
RGBITR [RTSIDX],240,20220427,040000,563.050000,563.050000,563.050000,563.050000,1.000000
RGBITR [RTSIDX],240,20220427,080000,563.120000,564.170000,562.620000,563.410000,196.000000
RGBITR [RTSIDX],240,20220427,120000,563.400000,563.400000,562.970000,562.970000,49.000000
RGBITR [RTSIDX],240,20220427,160000,562.960000,562.960000,562.650000,562.650000,25.000000
RGBITR [RTSIDX],240,20220428,040000,562.650000,562.650000,562.650000,562.650000,1.000000
RGBITR [RTSIDX],240,20220428,080000,562.790000,563.170000,561.850000,561.880000,165.000000
RGBITR [RTSIDX],240,20220428,120000,561.890000,561.890000,561.680000,561.730000,38.000000
RGBITR [RTSIDX],240,20220428,160000,561.720000,561.720000,561.550000,561.680000,20.000000
RGBITR [RTSIDX],240,20220429,040000,561.680000,561.680000,561.680000,561.680000,1.000000
RGBITR [RTSIDX],240,20220429,080000,562.140000,563.740000,562.140000,562.540000,231.000000
RGBITR [RTSIDX],240,20220429,120000,562.530000,563.170000,562.450000,563.120000,121.000000
RGBITR [RTSIDX],240,20220429,160000,563.110000,563.120000,563.030000,563.040000,17.000000
RGBITR [RTSIDX],240,20220504,040000,563.040000,563.040000,563.040000,563.040000,1.000000
RGBITR [RTSIDX],240,20220504,080000,563.610000,563.610000,561.810000,561.820000,174.000000
RGBITR [RTSIDX],240,20220504,120000,561.810000,561.870000,561.710000,561.710000,65.000000
RGBITR [RTSIDX],240,20220504,160000,561.700000,561.720000,561.580000,561.580000,17.000000
RGBITR [RTSIDX],240,20220505,040000,561.580000,561.580000,561.580000,561.580000,1.000000
RGBITR [RTSIDX],240,20220505,080000,561.740000,561.740000,560.340000,560.720000,160.000000
RGBITR [RTSIDX],240,20220505,120000,560.710000,560.720000,560.290000,560.290000,38.000000
RGBITR [RTSIDX],240,20220505,160000,560.280000,560.280000,560.090000,560.100000,12.000000
RGBITR [RTSIDX],240,20220506,040000,560.100000,560.100000,560.100000,560.100000,1.000000
RGBITR [RTSIDX],240,20220506,080000,560.370000,560.770000,559.350000,559.360000,154.000000
RGBITR [RTSIDX],240,20220506,120000,559.350000,559.380000,559.220000,559.240000,47.000000
RGBITR [RTSIDX],240,20220506,160000,559.230000,559.470000,559.230000,559.470000,29.000000
RGBITR [RTSIDX],240,20220511,040000,559.470000,559.470000,559.470000,559.470000,1.000000
RGBITR [RTSIDX],240,20220511,080000,560.610000,560.970000,559.900000,560.050000,217.000000
RGBITR [RTSIDX],240,20220511,120000,560.040000,560.050000,559.840000,559.850000,36.000000
RGBITR [RTSIDX],240,20220511,160000,559.860000,559.860000,559.780000,559.780000,19.000000
RGBITR [RTSIDX],240,20220512,040000,559.780000,559.780000,559.780000,559.780000,1.000000
RGBITR [RTSIDX],240,20220512,080000,559.910000,560.210000,559.700000,560.050000,160.000000
RGBITR [RTSIDX],240,20220512,120000,560.040000,560.040000,559.760000,559.760000,38.000000
RGBITR [RTSIDX],240,20220512,160000,559.740000,559.740000,559.100000,559.100000,49.000000
RGBITR [RTSIDX],240,20220513,040000,559.100000,559.100000,559.100000,559.100000,1.000000
RGBITR [RTSIDX],240,20220513,080000,559.260000,559.260000,558.380000,558.820000,177.000000
RGBITR [RTSIDX],240,20220513,120000,558.830000,559.000000,558.680000,558.680000,48.000000
RGBITR [RTSIDX],240,20220513,160000,558.670000,558.750000,558.670000,558.750000,20.000000
RGBITR [RTSIDX],240,20220516,040000,558.750000,558.750000,558.750000,558.750000,1.000000
RGBITR [RTSIDX],240,20220516,080000,559.120000,560.470000,559.120000,559.840000,221.000000
RGBITR [RTSIDX],240,20220516,120000,559.850000,559.980000,559.750000,559.920000,40.000000
RGBITR [RTSIDX],240,20220516,160000,559.930000,560.080000,559.930000,560.050000,13.000000
RGBITR [RTSIDX],240,20220517,040000,560.050000,560.050000,560.050000,560.050000,1.000000
RGBITR [RTSIDX],240,20220517,080000,560.080000,560.700000,560.080000,560.440000,155.000000
RGBITR [RTSIDX],240,20220517,120000,560.460000,560.600000,560.410000,560.410000,36.000000
RGBITR [RTSIDX],240,20220517,160000,560.400000,560.410000,560.350000,560.360000,17.000000
RGBITR [RTSIDX],240,20220518,040000,560.360000,560.360000,560.360000,560.360000,1.000000
RGBITR [RTSIDX],240,20220518,080000,560.530000,560.720000,559.860000,559.930000,199.000000
RGBITR [RTSIDX],240,20220518,120000,559.850000,559.980000,559.830000,559.980000,43.000000
RGBITR [RTSIDX],240,20220518,160000,560.000000,560.020000,559.970000,560.010000,10.000000
RGBITR [RTSIDX],240,20220519,040000,560.010000,560.010000,560.010000,560.010000,1.000000
